timestamp_index,Recommend.Other,Recommend.All,Recommend.MA,RSI,RSI[1],Stoch.K,Stoch.D,Stoch.K[1],Stoch.D[1],CCI20,CCI20[1],ADX,ADX+DI,ADX-DI,ADX+DI[1],ADX-DI[1],AO,AO[1],Mom,Mom[1],MACD.macd,MACD.signal,Rec.Stoch.RSI,Stoch.RSI.K,Rec.WR,W.R,Rec.BBPower,BBPower,Rec.UO,UO,close,EMA5,SMA5,EMA10,SMA10,EMA20,SMA20,EMA30,SMA30,EMA50,SMA50,EMA100,SMA100,EMA200,SMA200,Rec.Ichimoku,Ichimoku.BLine,Rec.VWMA,VWMA,Rec.HullMA9,HullMA9,Pivot.M.Classic.S3,Pivot.M.Classic.S2,Pivot.M.Classic.S1,Pivot.M.Classic.Middle,Pivot.M.Classic.R1,Pivot.M.Classic.R2,Pivot.M.Classic.R3,Pivot.M.Fibonacci.S3,Pivot.M.Fibonacci.S2,Pivot.M.Fibonacci.S1,Pivot.M.Fibonacci.Middle,Pivot.M.Fibonacci.R1,Pivot.M.Fibonacci.R2,Pivot.M.Fibonacci.R3,Pivot.M.Camarilla.S3,Pivot.M.Camarilla.S2,Pivot.M.Camarilla.S1,Pivot.M.Camarilla.Middle,Pivot.M.Camarilla.R1,Pivot.M.Camarilla.R2,Pivot.M.Camarilla.R3,Pivot.M.Woodie.S3,Pivot.M.Woodie.S2,Pivot.M.Woodie.S1,Pivot.M.Woodie.Middle,Pivot.M.Woodie.R1,Pivot.M.Woodie.R2,Pivot.M.Woodie.R3,Pivot.M.Demark.S1,Pivot.M.Demark.Middle,Pivot.M.Demark.R1,open,P.SAR,BB.lower,BB.upper,AO[2],volume,change,low,high,EXCHANGE,SYMBOL,INTERVAL,SCREEN,fecha,RECOMMENDATION,BUY,SELL,NEUTRAL,RECOMMENDATION,BUY,SELL,NEUTRAL,COMPUTE,EMA10,SMA10,EMA20,SMA20,EMA30,SMA30,EMA50,SMA50,EMA100,SMA100,EMA200,SMA200,Ichimoku,VWMA,HullMA,RECOMMENDATION,BUY,SELL,NEUTRAL,COMPUTE,RSI,STOCH.K,CCI,ADX,AO,Mom,MACD,Stoch.RSI,W%R,BBP,UO
1711084664866055.0,0.18181818,-0.30909091,-0.8,31.05875312,30.2169987,15.9035409,15.73867125,14.41040127,17.18262591,-104.36300175,-123.41645171,31.77686691,12.4246239,45.80292942,12.51973552,46.153555,-3.14705882,-3.10205882,-2.9,-3.7,-1.30373033,-1.02462261,0,17.80637714,0,-78.57142857,0,-3.35432161,0,47.28570645,572.4,572.97024922,573.2,573.68421259,573.45,574.80885067,575.33,575.48133996,576.21333333,576.05152611,576.858,575.51290519,576.63,572.54868394,572.155,0,575.25,-1,574.90617077,-1,572.60111111,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,572.4,573.8,571.18507539,579.47492461,-3.03176471,0.937,0.01747335,572.4,572.4,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:17:44.866055,SELL,4,14,8,STRONG_SELL,1,13,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,NEUTRAL,SELL,SELL,BUY,3,1,7,,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711084726546515.0,0,-0.33333333,-0.66666667,31.08252227,31.88044232,20.26862027,17.01958431,16.37973138,15.89740141,-98.39610741,-102.33100233,33.60165512,11.77765731,43.41791034,12.05820236,44.45212957,-3.34676471,-3.13852941,-1.6,-2.8,-1.3327127,-1.08496427,0,19.97118232,0,-80,0,-2.97105117,0,50.30012005,572.3,572.76905503,572.82,573.44741361,573.3,574.57852929,575.01,575.2821276,576.04666667,575.90817522,576.746,575.45122429,576.606,572.5471946,572.2065,0,575.25,-1,574.52751136,1,572.16666667,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,572.4,573.22,570.99956362,579.02043638,-3.10205882,176.752,-0.0349345,572.2,572.5,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:18:46.546515,SELL,3,13,10,STRONG_SELL,2,12,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,NEUTRAL,SELL,BUY,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711084787129424.0,0,-0.26666667,-0.53333333,34.1716399,31.47642633,25.67099567,20.93184593,20.74481074,17.17831447,-81.24298016,-98.39610741,34.89425663,13.71852445,42.44623628,11.68702092,43.85334468,-3.51852941,-3.35529412,-1.3,-1.5,-1.30841416,-1.1283779,0,35.79094535,0,-67.27272727,0,-2.17110509,0,51.32279226,572.7,572.76825891,572.62,573.32639626,573.18,574.40823852,574.78,575.12157411,575.89666667,575.78613221,576.634,575.39868559,576.591,572.54970017,572.2605,0,575.25,-1,574.38813545,1,572.1262963,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,572.4,570.9,570.81888905,578.74111095,-3.13852941,194.236,0.0524109,572.4,572.8,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:19:47.129424,SELL,4,12,10,STRONG_SELL,3,11,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,SELL,BUY,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711084847771262.0,0,-0.26666667,-0.53333333,36.95608703,37.4518839,34.47619048,27.77207977,28.0952381,21.73992674,-67.34741086,-73.32831514,35.19982042,15.1088268,39.77127499,15.74609573,41.44877107,-3.44794118,-3.49294118,-0.8,-0.9,-1.2321483,-1.14402657,0,67.1124855,0,-58,0,-1.57319212,0,55.41082063,573,572.93439483,572.66,573.32655562,573.14,574.30858769,574.585,575.00883988,575.78666667,575.69194325,576.53,575.35895081,576.584,572.55812127,572.305,0,575.2,-1,574.34095364,1,572.53444444,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,573.1,570.944,570.76386143,578.40613857,-3.35529412,125.989,-0.01744896,572.6,573.1,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:20:47.771262,SELL,4,12,10,STRONG_SELL,3,11,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,SELL,BUY,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711084908330513.0,0,-0.26666667,-0.53333333,36.80873638,35.0975675,39.06060606,32.98845599,31.80952381,26.88319088,-69.58780984,-72.17004449,35.60525961,15.14500797,37.83933409,15.66466846,39.13768978,-3.18705882,-3.44794118,-0.1,-1.2,-1.22394464,-1.16511559,0,80.02154008,0,-56.81818182,0,-1.53620549,0,54.73889647,572.8,572.80070766,572.68,573.1713141,573.09,574.13044555,574.365,574.84219256,575.65,575.56346259,576.414,575.30051457,576.578,572.55658752,572.345,0,575.15,-1,574.1312656,1,572.62148148,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,572.6,571.03424,570.57697941,578.15302059,-3.49294118,151.89,0.0349284,572.5,572.9,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:21:48.330513,SELL,4,12,10,STRONG_SELL,3,11,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,SELL,BUY,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711084968674972.0,-0.18181818,-0.55757576,-0.93333333,32.63851179,36.80873638,34.98653199,35.28555395,39.06060606,32.98845599,-91.37937843,-69.58780984,36.49653135,14.01818069,39.98416127,15.14500797,37.83933409,-3.07,-3.18705882,-2,-0.1,-1.25036427,-1.18216533,0,67.73590411,0,-72.22222222,0,-1.88817613,0,50.91178274,571.9,572.50047178,572.56,572.94016608,572.89,573.91802216,574.04,574.65237368,575.48666667,575.41979739,576.308,575.23317765,576.568,572.55005431,572.385,0,575.15,-1,573.81967374,-1,572.48481481,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,572.7,571.1208704,570.59245015,577.48754985,-3.44794118,302.637,-0.15712291,571.9,572.7,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:22:48.674972,STRONG_SELL,0,16,10,STRONG_SELL,0,14,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,NEUTRAL,SELL,SELL,SELL,0,2,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711085029996427.0,-0.18181818,-0.55757576,-0.93333333,32.20196273,32.63851179,31.98653199,35.34455668,34.98653199,35.28555395,-104.08753843,-92.8030303,37.49033267,13.42893989,39.9482757,13.90324326,40.47624124,-3.00264706,-3.07852941,-2.5,-2,-1.26479145,-1.19869055,0,59.0852033,0,-75,0,-2.27557954,0,46.70561906,571.8,572.26698118,572.44,572.73286316,572.64,573.71630577,573.74,574.46834958,575.27,575.27784455,576.206,575.16519393,576.55,572.54259109,572.4285,0,575.15,-1,573.38937926,-1,572.14222222,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,571.9,571.20403558,570.62526085,576.85473915,-3.18705882,504.313,-0.01748557,571.7,572.1,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:23:49.996427,STRONG_SELL,0,16,10,STRONG_SELL,0,14,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,NEUTRAL,SELL,SELL,SELL,0,2,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711085090287365.0,0,-0.4,-0.8,36.98919256,30.18340602,26.80311891,30.23533581,28.91635655,34.32116487,-98.51919009,-127.71255781,39.31615925,11.58902034,41.83502479,12.37363624,44.66739757,-3.14352941,-3.08794118,-1.7,-3,-1.26854479,-1.21904317,0,53.59382617,0,-63.15789474,0,-2.28519063,0,51.85778855,572.1,572.10020968,572.14,572.54341696,572.42,573.51928798,573.425,574.28537593,575.00666667,575.13438429,576.088,575.09479209,576.529,572.53326157,572.4685,0,574.75,-1,573.02748833,1,571.68333333,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,571.3,573.15,570.81358276,576.03641724,-3.07852941,624.021,0.14003151,571.3,572.1,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:24:50.287365,SELL,2,14,10,STRONG_SELL,1,13,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,NEUTRAL,SELL,BUY,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,SELL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711085150915772.0,0.18181818,-0.30909091,-0.8,37.80533784,36.98919256,30.70175439,28.80707661,26.80311891,30.23533581,-76.71680075,-96.73677309,40.2363765,12.07967773,40.81472647,12.28428028,41.50603605,-3.14970588,-3.135,-1,-1.7,-1.21780214,-1.21879496,0,68.35770593,0,-60.52631579,0,-1.30159197,0,52.44490662,572.2,572.13347312,572.06,572.48097752,572.32,573.39364151,573.215,574.15083555,574.77666667,575.01931039,575.99,575.03746948,576.505,572.52994554,572.5115,0,574.7,-1,572.89709685,1,571.65148148,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,572.1,573.101,570.94055501,575.48944499,-3.08794118,36.418,0.01747946,572,572.2,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:25:50.915772,SELL,3,13,10,STRONG_SELL,1,13,1,,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,NEUTRAL,SELL,BUY,BUY,2,0,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711085211544556.0,0.18181818,0.09090909,0,44.74234402,37.80533784,46.49122807,34.66536712,30.70175439,28.80707661,-24.69135802,-72.51461988,39.49097802,18.09854047,36.89167156,13.5200565,40.14606803,-3.03352941,-3.13264706,0.8,-1,-1.09237355,-1.19351068,0,93.04882275,0,-36.84210526,0,-0.40136454,0,53.15736588,573.1,572.45564875,572.12,572.59352706,572.4,573.36567565,573.07,574.08303971,574.58,574.94404332,575.898,574.99910375,576.497,572.53561772,572.5555,0,574.7,1,572.83384419,1,572.12444444,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,572.2,570.7,571.18840493,574.95159507,-3.135,406.876,0.15728766,572.1,573.1,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:26:51.544556,NEUTRAL,9,7,10,NEUTRAL,7,7,1,,BUY,BUY,SELL,BUY,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,BUY,BUY,BUY,2,0,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711085272859369.0,0.18181818,0.15757576,0.13333333,49.94371922,46.723125,65.67093409,48.4984985,49.12280702,35.5425601,72.68170426,-9.15522264,37.56127014,23.93281111,34.26368425,20.04302746,36.01579736,-2.60470588,-3.00794118,1.4,1.1,-0.89935979,-1.13085144,0,97.40746058,0,-13.51351351,0,1.41107529,0,59.8803096,573.9,573.00376583,572.58,572.87569569,572.57,573.44241402,573.015,574.08933683,574.41333333,574.91440379,575.82,574.98316227,576.495,572.55214904,572.6065,0,574.7,1,572.7595289,1,573.08925926,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,573.4,570.754,571.37393327,574.65606673,-3.13264706,229.911,0.08719916,573.4,574,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:27:52.859369,BUY,10,6,10,BUY,8,6,1,,BUY,BUY,BUY,BUY,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,BUY,BUY,BUY,2,0,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711085334178961.0,-0.09090909,-0.11212121,-0.13333333,44.85822541,46.723125,72.25095909,60.8467319,61.16642959,46.996997,31.68831169,55.68814638,36.3174583,22.94535375,34.52428073,23.74032275,33.98810608,-2.06852941,-2.61323529,0.7,0.9,-0.85125179,-1.08131328,0,96.2415734,0,-27.27272727,-1,0.70337066,0,51.51776181,573.1,572.92473278,572.84,572.84209813,572.59,573.36671926,572.95,573.99533175,574.20666667,574.82441179,575.704,574.936167,576.478,572.55267467,572.6495,0,574.7,1,572.70465363,-1,573.42148148,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,573.4,570.88384,571.40274437,574.49725563,-3.00794118,152.665,-0.0523195,573.1,573.5,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:28:54.178961,SELL,7,10,9,SELL,6,8,1,,BUY,BUY,SELL,BUY,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,BUY,SELL,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,BUY,NEUTRAL,NEUTRAL,SELL,NEUTRAL
1711085394502141.0,0,-0.2,-0.4,43.09407145,43.69552122,67.75866776,66.38528481,70.23075707,60.17333123,-7.57575758,15.43859649,35.70399355,21.99631287,36.36815857,22.38321023,36.1283855,-1.70029412,-2.09411765,-0.3,0.5,-0.80885942,-1.02937521,0,86.58450135,0,-36.36363636,0,-0.20527413,0,55.22723925,572.8,572.83871074,572.94,572.80469186,572.54,573.29551244,572.88,573.90614281,574.04666667,574.73748753,575.586,574.88998469,576.452,572.55316537,572.6995,0,574.3,1,572.5476417,-1,573.39222222,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,572.8,571.0084864,571.41221255,574.34778745,-2.61323529,87.842,-0.01745505,572.7,572.9,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:29:54.502141,SELL,5,11,10,SELL,4,10,1,,SELL,BUY,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,BUY,SELL,NEUTRAL,1,1,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711085454803001.0,0.18181818,-0.10909091,-0.4,43.04849117,43.69552122,65.65656566,68.21869717,68.76876877,66.72198514,5.1203277,-0.38073482,34.91258725,21.41266013,35.4031616,21.8078369,36.05653707,-1.37823529,-1.69176471,0.2,-0.2,-0.74776932,-0.97177768,0,80.39095786,0,-36.36363636,0,-0.00043905,0,55.81349206,572.8,572.84802938,573.08,572.81871483,572.57,573.25693756,572.835,573.84081414,573.9,574.66527541,575.488,574.85053984,576.426,572.55660656,572.741,0,574.3,1,572.51711625,-1,573.21518519,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,573,571.12814694,571.42890612,574.24109388,-2.09411765,120.394,-0.01745505,572.8,573,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:30:54.803001,SELL,6,10,10,SELL,4,10,1,,SELL,BUY,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,BUY,SELL,BUY,2,0,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711085515382401.0,-0.09090909,-0.11212121,-0.13333333,43.95717772,45.33866934,68.68686869,68.71416871,68.68686869,69.22879818,11.10063881,8.9869281,34.49864228,20.09608749,34.92704164,20.66376957,35.91367428,-1.18735294,-1.39529412,0.1,0.5,-0.67118073,-0.90782923,0,85.53379951,0,-33.33333333,-1,-0.07384572,0,57.34081397,572.9,572.93201959,573.04,572.87812205,572.61,573.24879385,572.85,573.79822259,573.78,574.60735227,575.384,574.81773825,576.398,572.56297878,572.7795,0,573.55,1,572.50106334,-1,573.12962963,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,573,571.24302107,571.4393264,574.2606736,-1.69176471,69.806,-0.03489792,572.8,573,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:31:55.382401,SELL,7,10,9,SELL,6,8,1,,BUY,BUY,SELL,BUY,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,BUY,SELL,NEUTRAL,1,2,8,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,BUY,NEUTRAL,NEUTRAL,SELL,NEUTRAL
1711085576715155.0,0.18181818,0.09090909,0,45.91950913,43.29752918,69.6969697,68.68686869,67.67676768,68.37746838,30.42505593,-4.83701367,33.80007407,19.9442938,33.04174773,19.55876253,33.99316974,-1.175,-1.21294118,1.2,0,-0.61248112,-0.85003596,0,88.68649188,0,-27.27272727,0,0.00405061,0,59.86866891,573.1,572.96579084,572.96,572.90358746,572.72,573.22600622,572.805,573.74714059,573.6,574.54447263,575.274,574.78178265,576.364,572.56733715,572.8145,0,573.3,1,572.41278132,1,573.01407407,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,572.9,571.35330022,571.47312163,574.13687837,-1.39529412,161.489,0.0523743,572.8,573.1,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:32:56.715155,NEUTRAL,9,7,10,NEUTRAL,7,7,1,,BUY,BUY,SELL,BUY,SELL,SELL,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,BUY,BUY,BUY,2,0,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711085638362220.0,0.18181818,0.29090909,0.4,52.20920965,46.74043463,78.78787879,72.39057239,70.70707071,69.02356902,128.20512821,42.74640089,31.58898557,26.00636576,29.79192898,21.41069803,32.43651218,-0.94558824,-1.15794118,2.6,1.3,-0.48328489,-0.77540939,0,93.09622325,0,-3.03030303,0,0.90755358,0,56.78700567,573.9,573.29941611,573.18,573.09962941,572.99,573.29881289,572.79,573.76303787,573.47333333,574.52296698,575.194,574.76626259,576.341,572.5815826,572.8515,0,573,1,572.56879659,1,573.29740741,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,573.1,571.45916821,571.53317861,574.04682139,-1.21294118,2110.62,0.12212142,573.1,574,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:33:58.362220,BUY,12,4,10,BUY,10,4,1,,BUY,BUY,BUY,BUY,BUY,BUY,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,BUY,BUY,BUY,2,0,9,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,BUY,BUY,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL
1711085698667350.0,-0.18181818,0.04242424,0.26666667,50.68513876,51.49774001,86.86868687,78.45117845,77.77777778,72.05387205,139.08872902,124.12342216,29.81722737,25.02962439,28.67301026,26.00636576,29.79192898,-0.67264706,-0.94558824,1.6,2.5,-0.40491867,-0.7025876,0,98.72917876,-1,-9.09090909,-1,1.05953572,0,59.79158355,573.7,573.41072185,573.32,573.19391167,573.14,573.3284044,572.78,573.75293553,573.33,574.48692598,575.11,574.74320749,576.311,572.59172601,572.896,0,572.6,1,572.54934744,1,573.56703704,494.33333333,524.73333333,539.26666667,555.13333333,569.66666667,585.53333333,615.93333333,524.73333333,536.34613333,543.52053333,555.13333333,566.74613333,573.92053333,585.53333333,545.44,548.22666667,551.01333333,555.13333333,556.58666667,559.37333333,562.16,508.2,524.4,538.6,554.8,569,585.2,599.4,532,551.5,562.4,573.8,571.56080149,571.5559085,574.0040915,-1.15794118,91.794,-0.01742768,573.5,573.9,BINANCE,BNBUSDT,1m,crypto,2024-03-22 02:34:58.667350,NEUTRAL,10,8,8,BUY,9,5,1,,BUY,BUY,BUY,BUY,SELL,BUY,SELL,SELL,SELL,SELL,BUY,BUY,NEUTRAL,BUY,BUY,SELL,1,3,7,,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,SELL,BUY,NEUTRAL,SELL,SELL,NEUTRAL
